session_id	original_session_id
ses-Li+OF+052818	ses-Li_OF_052818
ses-Li+OF+052918	ses-Li_OF_052918
ses-Li+OF+053018	ses-Li_OF_053018
ses-Li+OF+053118	ses-Li_OF_053118
ses-Li+OF+060118	ses-Li_OF_060118
ses-Li+OF+060418	ses-Li_OF_060418
ses-Li+OF+060518	ses-Li_OF_060518
ses-Li+OF+060718	ses-Li_OF_060718
ses-Li+OF+060818	ses-Li_OF_060818
ses-Li+OF+061118	ses-Li_OF_061118
ses-Li+OF+061218	ses-Li_OF_061218
ses-Li+OF+061318	ses-Li_OF_061318
ses-Li+OF+061418	ses-Li_OF_061418
ses-Li+OF+061518	ses-Li_OF_061518
ses-Li+OF+061818	ses-Li_OF_061818
ses-Li+OF+062018	ses-Li_OF_062018
ses-Li+OF+062518	ses-Li_OF_062518
ses-Li+OF+062618	ses-Li_OF_062618
ses-Li+OF+062718	ses-Li_OF_062718
ses-Li+OF+062818	ses-Li_OF_062818
ses-Li+OF+062918	ses-Li_OF_062918
ses-Li+OF+070218	ses-Li_OF_070218
ses-Li+OF+070618	ses-Li_OF_070618
ses-Li+OF+071018	ses-Li_OF_071018
ses-Li+OF+080118	ses-Li_OF_080118
ses-Li+OF+080218	ses-Li_OF_080218
ses-Li+OF+080718	ses-Li_OF_080718
ses-Li+T3g+052818	ses-Li_T3g_052818
ses-Li+T3g+052918	ses-Li_T3g_052918
ses-Li+T3g+053018	ses-Li_T3g_053018
ses-Li+T3g+053118	ses-Li_T3g_053118
ses-Li+T3g+060118	ses-Li_T3g_060118
ses-Li+T3g+060418	ses-Li_T3g_060418
ses-Li+T3g+061318	ses-Li_T3g_061318
ses-Li+T3g+061418	ses-Li_T3g_061418
ses-Li+T3g+061518	ses-Li_T3g_061518
ses-Li+T3g+061818	ses-Li_T3g_061818
ses-Li+T3g+062018	ses-Li_T3g_062018
ses-Li+T3g+062518	ses-Li_T3g_062518
ses-Li+T3g+062618	ses-Li_T3g_062618
ses-Li+T3g+062718	ses-Li_T3g_062718
ses-Li+T3g+062818	ses-Li_T3g_062818
ses-Li+T3g+062918	ses-Li_T3g_062918
ses-Li+T3g+070218	ses-Li_T3g_070218
ses-Li+T3g+070618	ses-Li_T3g_070618
ses-Li+T3g+070918	ses-Li_T3g_070918
ses-Li+T3g+071018	ses-Li_T3g_071018
ses-Li+T3g+071118	ses-Li_T3g_071118
ses-Li+T3g+072518	ses-Li_T3g_072518
ses-Li+T3g+072618	ses-Li_T3g_072618
ses-Li+T3g+073018	ses-Li_T3g_073018
ses-Li+T3g+080118	ses-Li_T3g_080118
ses-Li+T3g+080218	ses-Li_T3g_080218
ses-Li+T3g+080318	ses-Li_T3g_080318
ses-Li+T3g+080618	ses-Li_T3g_080618
ses-Li+T3i+060518	ses-Li_T3i_060518
ses-Li+T3i+060618	ses-Li_T3i_060618
ses-Li+T3i+060818	ses-Li_T3i_060818
ses-Li+T3i+061118	ses-Li_T3i_061118
